EAN;Référence;Magasin;Date_dispo;Quantité;;
4066764352874;ID2701;1390;18/03/2024;1;;
4066764352874;ID2701;1391;18/03/2024;1;;
4066764352874;ID2701;1399;18/03/2024;1;;
4066764352874;ID2701;1699;18/03/2024;1;;
4066764352874;ID2701;9991;18/03/2024;1;;
4066764352874;ID2701;1899;18/03/2024;1;;
4067886398733;IG6704;9914;07/04/2024;22;;
4067886398733;IG6704;9913;07/04/2024;19;;
4067886398733;IG6704;9916;07/04/2024;13;;
4067886398733;IG6704;9917;07/04/2024;13;;
4067886398733;IG6704;1107;08/03/2024;5;;
4067886398733;IG6704;1118;08/03/2024;5;;
4067886398733;IG6704;0645;07/04/2024;5;;
4067886398733;IG6704;1112;08/03/2024;4;;
4067886398733;IG6704;0606;07/04/2024;4;;
4067886398733;IG6704;0708;17/02/2024;4;;
4067886398733;IG6704;1626;18/03/2024;4;;
4067886398733;IG6704;1134;08/03/2024;4;;
4067886398733;IG6704;1132;08/03/2024;4;;
4067886398733;IG6704;1102;08/03/2024;4;;
4067886398733;IG6704;0720;17/02/2024;4;;
4067886398733;IG6704;0701;17/02/2024;3;;
4067886398733;IG6704;1210;07/04/2024;3;;
4067886398733;IG6704;0703;17/02/2024;3;;
4067886398733;IG6704;0301;17/02/2024;3;;
4067886398733;IG6704;1231;07/04/2024;3;;
4067886398733;IG6704;1115;08/03/2024;3;;
4067886398733;IG6704;9995;18/03/2024;3;;
4067886398733;IG6704;0705;17/02/2024;3;;
4067886398733;IG6704;0632;07/04/2024;3;;
4067886398733;IG6704;1130;08/03/2024;3;;
4067886398733;IG6704;1312;18/03/2024;2;;
4067886398733;IG6704;0306;17/02/2024;2;;
4067886398733;IG6704;1203;07/04/2024;2;;
4067886398733;IG6704;1806;18/03/2024;2;;
4067886398733;IG6704;0706;17/02/2024;2;;
4067886398733;IG6704;1313;18/03/2024;2;;
4067886398733;IG6704;1608;18/03/2024;2;;
4067886398733;IG6704;9992;18/03/2024;2;;
4067886398733;IG6704;1822;18/03/2024;2;;
4067886398733;IG6704;1219;07/04/2024;2;;
4067886398733;IG6704;1209;07/04/2024;2;;
4067886398733;IG6704;1314;18/03/2024;2;;
4067886398733;IG6704;9994;18/03/2024;2;;
4067886398733;IG6704;0651;07/04/2024;2;;
4067886398733;IG6704;9993;18/03/2024;3;;
4067886398733;IG6704;1821;18/03/2024;3;;
4067886398733;IG6704;1202;07/04/2024;3;;
4067886398733;IG6704;0321;17/02/2024;3;;
4067886398733;IG6704;0603;07/04/2024;3;;
4067886398733;IG6704;0641;07/04/2024;2;;
4067886398733;IG6704;0608;07/04/2024;2;;
4067886398733;IG6704;0704;17/02/2024;2;;
4067886398733;IG6704;1634;18/03/2024;2;;
4067886398733;IG6704;1607;18/03/2024;2;;
4067886398733;IG6704;1220;07/04/2024;2;;
4067886398733;IG6704;0656;07/04/2024;2;;
4067886398733;IG6704;0605;07/04/2024;2;;
4067886398733;IG6704;1809;18/03/2024;2;;
4067886398733;IG6704;0652;07/04/2024;2;;
4067886398733;IG6704;0617;07/04/2024;2;;
4067886398733;IG6704;1218;07/04/2024;2;;
4067886398733;IG6704;1206;07/04/2024;2;;
4067886398733;IG6704;0699;07/04/2024;2;;
4067886398733;IG6704;0604;07/04/2024;2;;
4067886398733;IG6704;0607;07/04/2024;2;;
4067886398733;IG6704;0618;07/04/2024;2;;
4067886398733;IG6704;0646;07/04/2024;2;;
4067886398733;IG6704;0647;07/04/2024;2;;
4067886398733;IG6704;1211;07/04/2024;2;;
4067886398733;IG6704;0317;17/02/2024;2;;
4067886398733;IG6704;1204;07/04/2024;1;;
4067886398733;IG6704;1201;07/04/2024;1;;
4067886398733;IG6704;0616;07/04/2024;1;;
4067886398733;IG6704;0702;17/02/2024;1;;
4059322693724;CQ2809;9999;14/04/2024;6;;
4059322693724;CQ2809;9914;14/04/2024;6;;
4059322693724;CQ2809;9917;14/04/2024;3;;
4059322693724;CQ2809;1120;15/03/2024;3;;
4059322693724;CQ2809;9998;14/04/2024;2;;
4059322693724;CQ2809;1508;14/04/2024;2;;
4059322693724;CQ2809;1107;15/03/2024;2;;
4059322693724;CQ2809;1118;15/03/2024;2;;
4059322693724;CQ2809;0643;14/04/2024;2;;
4059322693724;CQ2809;0645;14/04/2024;2;;
4067886783751;IE0872;9999;14/04/2024;4;;
4067886783751;IE0872;9914;14/04/2024;4;;
4067886783751;IE0872;9917;14/04/2024;2;;
4067886783751;IE0872;1120;15/03/2024;1;;
4067886783751;IE0872;1508;14/04/2024;1;;
4067886783751;IE0872;9998;14/04/2024;1;;
4067886783751;IE0872;1118;15/03/2024;1;;
4067886783751;IE0872;1107;15/03/2024;1;;
4067886783751;IE0872;0701;24/02/2024;1;;
4067886783751;IE0872;0703;24/02/2024;1;;
4067886783751;IE0872;0301;24/02/2024;1;;
4067886783751;IE0872;1230;14/04/2024;1;;
4067886783751;IE0872;0316;24/02/2024;1;;
4067886783751;IE0872;1115;15/03/2024;1;;
4067886783751;IE0872;9995;25/03/2024;1;;
4067886783751;IE0872;0632;14/04/2024;1;;
4067886783751;IE0872;0705;24/02/2024;1;;
4067886783751;IE0872;1130;15/03/2024;1;;
4067886783751;IE0872;1312;25/03/2024;1;;
4067886783751;IE0872;0306;24/02/2024;1;;
4067886783751;IE0872;1203;14/04/2024;1;;
4067886783751;IE0872;1806;25/03/2024;1;;
4067886783751;IE0872;0706;24/02/2024;1;;
4060512040761;BD7633;9914;14/04/2024;5;;
4060512040761;BD7633;9999;14/04/2024;5;;
4060512040761;BD7633;9917;14/04/2024;3;;
4060512040761;BD7633;1120;15/03/2024;1;;
4060512040761;BD7633;1508;14/04/2024;1;;
4060512040761;BD7633;9998;14/04/2024;1;;
4060512040761;BD7633;1118;15/03/2024;1;;
4060512040761;BD7633;1107;15/03/2024;1;;
4060512040761;BD7633;0643;14/04/2024;1;;
4060512040761;BD7633;0645;14/04/2024;1;;
4060512040761;BD7633;0606;14/04/2024;1;;
4060512040761;BD7633;0636;14/04/2024;1;;
4060512040761;BD7633;1134;15/03/2024;1;;
4060512040761;BD7633;0705;24/02/2024;1;;
4060512040761;BD7633;1130;15/03/2024;1;;
4060512040761;BD7633;1312;25/03/2024;1;;
4060512040761;BD7633;0306;24/02/2024;1;;
4060512040761;BD7633;1806;25/03/2024;1;;
4060512040761;BD7633;1203;14/04/2024;1;;
4060512040761;BD7633;0706;24/02/2024;1;;
4060512040761;BD7633;1313;25/03/2024;1;;
4060512040761;BD7633;0315;24/02/2024;1;;
4060512040761;BD7633;1216;14/04/2024;1;;
4060512040761;BD7633;1608;25/03/2024;1;;
4060512040761;BD7633;1213;14/04/2024;1;;
4060512040761;BD7633;9994;25/03/2024;1;;
4060512040761;BD7633;9993;25/03/2024;1;;
4060512040761;BD7633;0651;14/04/2024;1;;
4060512040761;BD7633;9996;25/03/2024;1;;
4060512040761;BD7633;1202;14/04/2024;1;;
4060512040761;BD7633;1821;25/03/2024;1;;
4060512040761;BD7633;0323;24/02/2024;1;;
4060512040761;BD7633;0603;14/04/2024;1;;
4060512040761;BD7633;0608;14/04/2024;1;;
4060512040761;BD7633;0704;24/02/2024;1;;
4060512040761;BD7633;1634;25/03/2024;1;;
4060512040761;BD7633;0308;24/02/2024;1;;
4060512040761;BD7633;1607;25/03/2024;1;;
4060512040761;BD7633;0656;14/04/2024;1;;
4060512040761;BD7633;0605;14/04/2024;1;;
4062052492291;EF5398;9999;12/04/2024;240;;
4062052492291;EF5398;9914;12/04/2024;240;;
4062052492291;EF5398;9917;12/04/2024;137;;
4062052492291;EF5398;1120;13/03/2024;75;;
4062052492291;EF5398;1508;12/04/2024;68;;
4062052492291;EF5398;9998;12/04/2024;68;;
4062052492291;EF5398;1118;13/03/2024;62;;
4062052492291;EF5398;1107;13/03/2024;62;;
4062052492291;EF5398;0643;12/04/2024;57;;
4062052492291;EF5398;0645;12/04/2024;55;;
4062052492291;EF5398;0606;12/04/2024;48;;
4062052492291;EF5398;0636;12/04/2024;48;;
4062052492291;EF5398;1134;13/03/2024;46;;
4062052492291;EF5398;1102;13/03/2024;43;;
4062052492291;EF5398;0720;22/02/2024;42;;
4062052492291;EF5398;0701;22/02/2024;39;;
4062052492291;EF5398;0703;22/02/2024;37;;
4062052492291;EF5398;1230;12/04/2024;36;;
4062052492291;EF5398;0301;22/02/2024;36;;
4062052492291;EF5398;0316;22/02/2024;35;;
4062052492291;EF5398;1115;13/03/2024;34;;
4062052492291;EF5398;9995;23/03/2024;34;;
4062052492291;EF5398;0632;12/04/2024;33;;
4062052492291;EF5398;1130;13/03/2024;33;;
4062052492291;EF5398;0705;22/02/2024;33;;
4062052492291;EF5398;1312;23/03/2024;30;;
4062052492291;EF5398;0306;22/02/2024;29;;
4062052492291;EF5398;1806;23/03/2024;29;;
4062052492291;EF5398;1203;12/04/2024;29;;
4062052492291;EF5398;0706;22/02/2024;28;;
4062052492291;EF5398;1313;23/03/2024;28;;
4062052492291;EF5398;0315;22/02/2024;28;;
4062052492291;EF5398;1216;12/04/2024;27;;
4062052492291;EF5398;1608;23/03/2024;27;;
4062052492291;EF5398;1213;12/04/2024;26;;
4062052492291;EF5398;9994;23/03/2024;23;;
4062052492291;EF5398;9996;23/03/2024;23;;
4062052492291;EF5398;0651;12/04/2024;23;;
4062052492291;EF5398;9993;23/03/2024;23;;
4062052492291;EF5398;1821;23/03/2024;23;;
4062052492291;EF5398;1202;12/04/2024;23;;
4062052492291;EF5398;0323;22/02/2024;23;;
4062052492291;EF5398;0603;12/04/2024;22;;
4062052492291;EF5398;0608;12/04/2024;21;;
4062052492291;EF5398;0704;22/02/2024;20;;
4062052492291;EF5398;1634;23/03/2024;19;;
4062052492291;EF5398;0308;22/02/2024;18;;
4062052492291;EF5398;1607;23/03/2024;18;;
4062052492291;EF5398;0656;12/04/2024;17;;
4062052492291;EF5398;0605;12/04/2024;17;;
4062052492291;EF5398;1214;12/04/2024;16;;
4062052492291;EF5398;1809;23/03/2024;16;;
4062052492291;EF5398;0652;12/04/2024;15;;
4062052492291;EF5398;0721;22/02/2024;15;;
4062052492291;EF5398;1218;12/04/2024;13;;
4062052492291;EF5398;1215;12/04/2024;13;;
4062052492291;EF5398;1206;12/04/2024;12;;
4062052492291;EF5398;1635;23/03/2024;12;;
4062052492291;EF5398;0604;12/04/2024;12;;
4062052492291;EF5398;0607;12/04/2024;12;;
4062052492291;EF5398;0699;12/04/2024;12;;
4062052492291;EF5398;1211;12/04/2024;12;;
4062052492291;EF5398;1131;13/03/2024;12;;
4062052492291;EF5398;0314;22/02/2024;11;;
4062052492291;EF5398;1204;12/04/2024;10;;
4062052492291;EF5398;1239;12/04/2024;10;;
4062052492291;EF5398;1201;12/04/2024;9;;
4062052492291;EF5398;0637;12/04/2024;9;;
4062052492291;EF5398;1229;12/04/2024;9;;
4062052492291;EF5398;0322;22/02/2024;9;;
4062052492291;EF5398;1890;23/03/2024;8;;
4062052492291;EF5398;1698;23/03/2024;7;;
4062052492291;EF5398;0702;22/02/2024;7;;
4062052492291;EF5398;1697;23/03/2024;7;;
4062052492291;EF5398;1199;13/03/2024;7;;
4062052492291;EF5398;9997;23/03/2024;7;;
4062052492291;EF5398;1898;23/03/2024;6;;
4062052492291;EF5398;1250;12/04/2024;5;;
4062052492291;EF5398;1391;23/03/2024;4;;
4062052492291;EF5398;1399;23/03/2024;4;;
4062052492291;EF5398;0799;22/02/2024;4;;
4062052492291;EF5398;1237;12/04/2024;4;;
4062052492291;EF5398;1238;12/04/2024;4;;
4062052492291;EF5398;1299;12/04/2024;4;;
4062052492291;EF5398;1390;23/03/2024;4;;
4062052492291;EF5398;1240;12/04/2024;4;;
4062052492291;EF5398;0638;12/04/2024;4;;
4062052492291;EF5398;0399;22/02/2024;4;;
4062052492291;EF5398;1699;23/03/2024;4;;
4062052492291;EF5398;9991;23/03/2024;4;;
4062052492291;EF5398;1899;23/03/2024;4;;
4066748357765;HP2519;9914;23/04/2024;1;;
4066748357765;HP2519;9913;23/04/2024;1;;
4066748357765;HP2519;9916;23/04/2024;1;;
4066748357765;HP2519;9917;23/04/2024;1;;
4066748357765;HP2519;1107;24/03/2024;1;;
4066748357765;HP2519;1118;24/03/2024;1;;
4066748357765;HP2519;0645;23/04/2024;1;;
4066748357765;HP2519;1112;24/03/2024;1;;
4066748357765;HP2519;0606;23/04/2024;1;;
4066748357765;HP2519;1626;03/04/2024;1;;
4066748357765;HP2519;0708;04/03/2024;1;;
4066748357765;HP2519;1134;24/03/2024;1;;
4066748357765;HP2519;1132;24/03/2024;1;;
4066748357765;HP2519;1102;24/03/2024;1;;
4066748357765;HP2519;0720;04/03/2024;1;;
4066748357765;HP2519;0701;04/03/2024;1;;
4066748357765;HP2519;1210;23/04/2024;1;;
4066748357765;HP2519;0703;04/03/2024;1;;
4066748357765;HP2519;0301;04/03/2024;1;;
4066748357765;HP2519;1231;23/04/2024;1;;
4066748357765;HP2519;1115;24/03/2024;1;;
4066748357765;HP2519;9995;03/04/2024;1;;
4066748357765;HP2519;1130;24/03/2024;1;;
4066748357765;HP2519;0632;23/04/2024;1;;
4066748357765;HP2519;0705;04/03/2024;1;;
4066748357765;HP2519;1312;03/04/2024;1;;
4066748357765;HP2519;0306;04/03/2024;1;;
4066748357765;HP2519;1806;03/04/2024;1;;
4066748357765;HP2519;1203;23/04/2024;1;;
4066748357765;HP2519;0706;04/03/2024;1;;
4060512040587;BD7633;9999;14/04/2024;4;;
4060512040587;BD7633;9914;14/04/2024;4;;
4060512040587;BD7633;9917;14/04/2024;2;;
4060512040587;BD7633;1120;15/03/2024;1;;
4060512040587;BD7633;9998;14/04/2024;1;;
4060512040587;BD7633;1508;14/04/2024;1;;
4060512040587;BD7633;1118;15/03/2024;1;;
4060512040587;BD7633;1107;15/03/2024;1;;
4060512040587;BD7633;0643;14/04/2024;1;;
4060512040587;BD7633;0306;24/02/2024;1;;
4060512040587;BD7633;1806;25/03/2024;1;;
4060512040587;BD7633;1203;14/04/2024;1;;
4060512040587;BD7633;0706;24/02/2024;1;;
4060512040587;BD7633;0315;24/02/2024;1;;
4060512040587;BD7633;1313;25/03/2024;1;;
4060512040587;BD7633;1216;14/04/2024;1;;
4060512040587;BD7633;1608;25/03/2024;1;;
4060512040587;BD7633;1213;14/04/2024;1;;
4060512040587;BD7633;9994;25/03/2024;1;;
4060512040587;BD7633;9996;25/03/2024;1;;
4060512040587;BD7633;9993;25/03/2024;1;;
4060512040587;BD7633;0651;14/04/2024;1;;
4060512040587;BD7633;1821;25/03/2024;1;;
4060512040587;BD7633;1202;14/04/2024;1;;
4060512040587;BD7633;0323;24/02/2024;1;;
4060512040587;BD7633;0603;14/04/2024;1;;
4060512040587;BD7633;0608;14/04/2024;1;;
4060512040587;BD7633;0704;24/02/2024;1;;
4060512040587;BD7633;1634;25/03/2024;1;;
4060512040587;BD7633;0308;24/02/2024;1;;
4060512040587;BD7633;1607;25/03/2024;1;;
4060512040587;BD7633;0656;14/04/2024;1;;
4060512040587;BD7633;0605;14/04/2024;1;;
4066765100221;IG1695;9914;12/04/2024;9;;
4066765100221;IG1695;9999;12/04/2024;9;;
4066765100221;IG1695;9917;12/04/2024;5;;
4066765100221;IG1695;1120;13/03/2024;3;;
4066765100221;IG1695;9998;12/04/2024;2;;
4066765100221;IG1695;1508;12/04/2024;2;;
4066765100221;IG1695;1107;13/03/2024;2;;
4066765100221;IG1695;1118;13/03/2024;2;;
4066765100221;IG1695;0643;12/04/2024;3;;
4066765100221;IG1695;0645;12/04/2024;3;;
4066765100221;IG1695;0606;12/04/2024;2;;
4066765100221;IG1695;0636;12/04/2024;2;;
4066765100221;IG1695;1134;13/03/2024;2;;
4066765100221;IG1695;1102;13/03/2024;2;;
4066765100221;IG1695;0720;22/02/2024;2;;
4066765100221;IG1695;0701;22/02/2024;2;;
4066765100221;IG1695;0703;22/02/2024;2;;
4066765100221;IG1695;0301;22/02/2024;2;;
4066765100221;IG1695;1230;12/04/2024;2;;
4066765100221;IG1695;0316;22/02/2024;2;;
4066765091970;IF8653;9914;12/04/2024;1;;
4066765091970;IF8653;9999;12/04/2024;1;;
4066765091970;IF8653;9917;12/04/2024;1;;
4066765091970;IF8653;1120;13/03/2024;1;;
4066765091970;IF8653;9998;12/04/2024;1;;
4066765091970;IF8653;1508;12/04/2024;1;;
4066765091970;IF8653;1107;13/03/2024;1;;
4066765091970;IF8653;1118;13/03/2024;1;;
4066765091970;IF8653;0643;12/04/2024;1;;
4066765091970;IF8653;0645;12/04/2024;1;;
4065426214482;GW6425;9914;12/04/2024;50;;
4065426214482;GW6425;9913;12/04/2024;41;;
4065426214482;GW6425;9916;12/04/2024;28;;
4065426214482;GW6425;9917;12/04/2024;28;;
4065426214482;GW6425;1118;13/03/2024;13;;
4065426214482;GW6425;1107;13/03/2024;13;;
4065426214482;GW6425;0645;12/04/2024;11;;
4065426214482;GW6425;1112;13/03/2024;10;;
4065426214482;GW6425;0606;12/04/2024;10;;
4065426214482;GW6425;1626;23/03/2024;9;;
4065426214482;GW6425;0708;22/02/2024;9;;
4065426214482;GW6425;1134;13/03/2024;9;;
4065426214482;GW6425;1132;13/03/2024;9;;
4065426214482;GW6425;1102;13/03/2024;9;;
4065426214482;GW6425;0720;22/02/2024;8;;
4065426214482;GW6425;0701;22/02/2024;8;;
4065426214482;GW6425;1210;12/04/2024;8;;
4065426214482;GW6425;0703;22/02/2024;7;;
4065426214482;GW6425;0301;22/02/2024;7;;
4065426214482;GW6425;1231;12/04/2024;7;;
4065426214482;GW6425;1115;13/03/2024;7;;
4065426214482;GW6425;9995;23/03/2024;7;;
4065426214482;GW6425;1130;13/03/2024;7;;
4065426214482;GW6425;0705;22/02/2024;7;;
4065426214482;GW6425;0632;12/04/2024;7;;
4065426214482;GW6425;1312;23/03/2024;6;;
4065426214482;GW6425;0306;22/02/2024;6;;
4065426214482;GW6425;1806;23/03/2024;6;;
4065426214482;GW6425;1203;12/04/2024;6;;
4065426214482;GW6425;0706;22/02/2024;6;;
4065426214482;GW6425;1313;23/03/2024;5;;
4065426214482;GW6425;1608;23/03/2024;5;;
4065426214482;GW6425;9992;23/03/2024;5;;
4065426214482;GW6425;1822;23/03/2024;5;;
4065426214482;GW6425;1219;12/04/2024;5;;
4065426214482;GW6425;1209;12/04/2024;5;;
4065426214482;GW6425;1314;23/03/2024;5;;
4065426214482;GW6425;9994;23/03/2024;4;;
4065426214482;GW6425;0651;12/04/2024;4;;
4065426214482;GW6425;9993;23/03/2024;4;;
4065426214482;GW6425;1821;23/03/2024;4;;
4065426214482;GW6425;1202;12/04/2024;4;;
4065426214482;GW6425;0321;22/02/2024;4;;
4065426214482;GW6425;0603;12/04/2024;4;;
4065426214482;GW6425;0641;12/04/2024;4;;
4065426214482;GW6425;0608;12/04/2024;4;;
4065426214482;GW6425;0704;22/02/2024;4;;
4065426214482;GW6425;1634;23/03/2024;3;;
4065426214482;GW6425;1607;23/03/2024;4;;
4065426214482;GW6425;0656;12/04/2024;4;;
4065426214482;GW6425;1220;12/04/2024;4;;
4065426214482;GW6425;0605;12/04/2024;4;;
4065426214482;GW6425;1809;23/03/2024;4;;
4065426214482;GW6425;0652;12/04/2024;4;;
4065426214482;GW6425;0617;12/04/2024;3;;
4065426214482;GW6425;1218;12/04/2024;3;;
4065426214482;GW6425;0647;12/04/2024;3;;
4065426214482;GW6425;0646;12/04/2024;3;;
4065426214482;GW6425;1206;12/04/2024;3;;
4065426214482;GW6425;0618;12/04/2024;3;;
4065426214482;GW6425;1635;23/03/2024;3;;
4065426214482;GW6425;0699;12/04/2024;3;;
4065426214482;GW6425;0604;12/04/2024;3;;
4065426214482;GW6425;0607;12/04/2024;3;;
4065426214482;GW6425;0317;22/02/2024;3;;
4065426214482;GW6425;1211;12/04/2024;3;;
4065426214482;GW6425;1131;13/03/2024;3;;
4065426214482;GW6425;1204;12/04/2024;3;;
4065426214482;GW6425;1239;12/04/2024;2;;
4065426214482;GW6425;1201;12/04/2024;2;;
4065426214482;GW6425;0637;12/04/2024;2;;
4065426214482;GW6425;0616;12/04/2024;2;;
4065426214482;GW6425;1890;23/03/2024;2;;
4065426214482;GW6425;0702;22/02/2024;2;;
4065426214482;GW6425;1697;23/03/2024;2;;
4065426214482;GW6425;1698;23/03/2024;2;;
4065426214482;GW6425;1199;13/03/2024;2;;
4065426214482;GW6425;9997;23/03/2024;2;;
4065426214482;GW6425;1898;23/03/2024;2;;
4065426214482;GW6425;1250;12/04/2024;2;;
4065426214482;GW6425;0638;12/04/2024;1;;
4065426214482;GW6425;0799;22/02/2024;1;;
4065426214482;GW6425;1237;12/04/2024;1;;
4065426214482;GW6425;1238;12/04/2024;1;;
4065426214482;GW6425;1240;12/04/2024;1;;
4065426214482;GW6425;1299;12/04/2024;1;;
4065426214482;GW6425;1390;23/03/2024;1;;
4065426214482;GW6425;1391;23/03/2024;1;;
4065426214482;GW6425;1399;23/03/2024;1;;
4065426214482;GW6425;1699;23/03/2024;1;;
4065426214482;GW6425;9991;23/03/2024;1;;
4065426214482;GW6425;0399;22/02/2024;1;;
4065426214482;GW6425;1899;23/03/2024;1;;
4064037429537;FX5501;9914;12/04/2024;6;;
4064037429537;FX5501;9999;12/04/2024;6;;
4064037429537;FX5501;9917;12/04/2024;3;;
4064037429537;FX5501;1120;13/03/2024;3;;
4064037429537;FX5501;1508;12/04/2024;2;;
4064037429537;FX5501;9998;12/04/2024;2;;
4064037429537;FX5501;1118;13/03/2024;2;;
4064037429537;FX5501;1107;13/03/2024;2;;
4064037429537;FX5501;0643;12/04/2024;2;;
4064037429537;FX5501;0645;12/04/2024;2;;
4062051419053;EG4959;9914;12/04/2024;58;;
4062051419053;EG4959;9999;12/04/2024;58;;
4062051419053;EG4959;9917;12/04/2024;33;;
4062051419053;EG4959;1120;13/03/2024;18;;
4062051419053;EG4959;9998;12/04/2024;16;;
4062051419053;EG4959;1508;12/04/2024;16;;
4062051419053;EG4959;1107;13/03/2024;15;;
4062051419053;EG4959;1118;13/03/2024;15;;
4062051419053;EG4959;0643;12/04/2024;13;;
4062051419053;EG4959;0645;12/04/2024;13;;
4062051419053;EG4959;0606;12/04/2024;11;;
4062051419053;EG4959;0636;12/04/2024;11;;
4062051419053;EG4959;1134;13/03/2024;11;;
4062051419053;EG4959;1102;13/03/2024;10;;
4062051419053;EG4959;0720;22/02/2024;10;;
4062051419053;EG4959;0701;22/02/2024;9;;
4062051419053;EG4959;0703;22/02/2024;9;;
4062051419053;EG4959;0301;22/02/2024;8;;
4062051419053;EG4959;1230;12/04/2024;8;;
4062051419053;EG4959;0316;22/02/2024;8;;
4062051419053;EG4959;1115;13/03/2024;8;;
4062051419053;EG4959;9995;23/03/2024;8;;
4062051419053;EG4959;1130;13/03/2024;8;;
4062051419053;EG4959;0632;12/04/2024;8;;
4062051419053;EG4959;0705;22/02/2024;8;;
4062051419053;EG4959;1312;23/03/2024;7;;
4062051419053;EG4959;0306;22/02/2024;7;;
4062051419053;EG4959;1806;23/03/2024;7;;
4062051419053;EG4959;1203;12/04/2024;7;;
4062051419053;EG4959;0706;22/02/2024;7;;
4062051419053;EG4959;1313;23/03/2024;6;;
4062051419053;EG4959;0315;22/02/2024;6;;
4062051419053;EG4959;1216;12/04/2024;6;;
4062051419053;EG4959;1608;23/03/2024;6;;
4062051419053;EG4959;1213;12/04/2024;6;;
4062051419053;EG4959;9994;23/03/2024;5;;
4062051419053;EG4959;0651;12/04/2024;5;;
4062051419053;EG4959;9996;23/03/2024;6;;
4062051419053;EG4959;9993;23/03/2024;6;;
4062051419053;EG4959;1821;23/03/2024;6;;
4062051419053;EG4959;1202;12/04/2024;6;;
4062051419053;EG4959;0323;22/02/2024;6;;
4062051419053;EG4959;0603;12/04/2024;6;;
4062051419053;EG4959;0608;12/04/2024;5;;
4062051419053;EG4959;0704;22/02/2024;5;;
4062051419053;EG4959;1634;23/03/2024;5;;
4062051419053;EG4959;0308;22/02/2024;5;;
4062051419053;EG4959;1607;23/03/2024;5;;
4062051419053;EG4959;0656;12/04/2024;5;;
4062051419053;EG4959;0605;12/04/2024;5;;
4062051419053;EG4959;1214;12/04/2024;4;;
4062051419053;EG4959;1809;23/03/2024;4;;
4062051419053;EG4959;0652;12/04/2024;4;;
4062051419053;EG4959;0721;22/02/2024;4;;
4062051419053;EG4959;1218;12/04/2024;4;;
4062051419053;EG4959;1215;12/04/2024;3;;
4062051419053;EG4959;1206;12/04/2024;3;;
4062051419053;EG4959;0604;12/04/2024;3;;
4062051419053;EG4959;0699;12/04/2024;3;;
4062051419053;EG4959;0607;12/04/2024;3;;
4062051419053;EG4959;1635;23/03/2024;3;;
4062051419053;EG4959;1211;12/04/2024;3;;
4062051419053;EG4959;1131;13/03/2024;3;;
4062051419053;EG4959;0314;22/02/2024;3;;
4062051419053;EG4959;1204;12/04/2024;3;;
4062051419053;EG4959;1239;12/04/2024;3;;
4062051419053;EG4959;0637;12/04/2024;3;;
4062051419053;EG4959;1201;12/04/2024;3;;
4062051419053;EG4959;1229;12/04/2024;3;;
4062051419053;EG4959;0322;22/02/2024;3;;
4062051419053;EG4959;1890;23/03/2024;2;;
4062051419053;EG4959;0702;22/02/2024;2;;
4062051419053;EG4959;1698;23/03/2024;2;;
4062051419053;EG4959;1697;23/03/2024;2;;
4062051419053;EG4959;1199;13/03/2024;2;;
4062051419053;EG4959;9997;23/03/2024;2;;
4062051419053;EG4959;1898;23/03/2024;2;;
4062051419053;EG4959;1250;12/04/2024;2;;
4062051419053;EG4959;0638;12/04/2024;1;;
4062051419053;EG4959;9991;23/03/2024;1;;
4062051419053;EG4959;1699;23/03/2024;1;;
4062051419053;EG4959;1399;23/03/2024;1;;
4062051419053;EG4959;1391;23/03/2024;1;;
4062051419053;EG4959;1390;23/03/2024;1;;
4062051419053;EG4959;1240;12/04/2024;1;;
4062051419053;EG4959;1238;12/04/2024;1;;
4062051419053;EG4959;1237;12/04/2024;1;;
4062051419053;EG4959;0799;22/02/2024;1;;
4062051419053;EG4959;0399;22/02/2024;1;;
4062051419053;EG4959;1299;12/04/2024;1;;
4062051419053;EG4959;1899;23/03/2024;1;;
4066764356582;ID2701;9914;07/04/2024;33;;
4066764356582;ID2701;9913;07/04/2024;27;;
4066764356582;ID2701;9916;07/04/2024;19;;
4066764356582;ID2701;9917;07/04/2024;19;;
4066764356582;ID2701;1118;08/03/2024;8;;
